t,dur,sbytes,dbytes,sttl,dttl,spkts,dpkts,sload,dload,rate,label,attack_cat,phase_id,is_drift_boundary
170.1,0.004625,8928,320,31,29,14,6,14341189.0,461837.8438,4108.108055,0,Normal,3,0
170.2,0.003311,424,8824,31,29,8,12,896405.875,19544548.0,5738.447485,0,Normal,3,0
170.3,1e-05,1262,0,254,0,2,0,504800000.0,0.0,100000.0025,0,Normal,3,0
170.4,0.004593,568,304,31,29,4,4,741998.75,397126.0625,1524.058411,0,Normal,3,0
170.5,0.021135,37938,3276,31,29,54,40,14094535.0,1209368.375,4400.283783,0,Normal,3,0
170.6,0.336805,37210,3380,31,29,52,42,866851.75,78383.64063,276.124178,0,Normal,3,0
170.7,0.119082,2054,2582,31,29,22,26,131741.1563,166809.4375,394.686027,0,Normal,3,0
170.8,4e-06,200,0,254,0,2,0,200000000.0,0.0,250000.0006,1,Exploits,3,0
170.9,0.001066,130,162,31,29,2,2,487804.9063,607879.9375,2814.258996,0,Normal,3,0
171.0,1.085623,1684,10168,31,29,14,18,11525.17969,70772.26563,28.555032,0,Normal,3,0
171.1,0.001053,146,178,31,29,2,2,554605.875,676163.375,2849.002888,0,Normal,3,0
171.2,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
171.3,1.004714,1684,10168,31,29,14,18,12453.29492,76471.51563,30.854551,0,Normal,3,0
171.4,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
171.5,0.683529,608,646,254,252,10,10,6413.772949,6811.708008,27.796918,0,Normal,3,0
171.6,0.016016,2438,19266,31,29,38,40,1185814.125,9383116.0,4807.692043,0,Normal,3,0
171.7,0.3169,978,86,62,252,6,2,20574.3125,1085.515869,22.088986,0,Normal,3,0
171.8,2.145199,135934,1366,254,252,116,28,502565.9375,4915.161621,66.66048,0,Normal,3,0
171.9,0.004654,1470,1728,31,29,22,14,2413407.75,2758917.0,7520.412471,0,Normal,3,0
172.0,1.174902,1684,10168,31,29,14,18,10649.39941,65394.39063,26.38518,0,Normal,3,0
172.1,1.303767,7820,15736,31,29,122,126,47591.32813,95796.25781,189.451034,0,Normal,3,0
172.2,1.0078,1580,10168,31,29,12,18,11502.28223,76237.35156,28.775551,0,Normal,3,0
172.3,0.036941,2438,18508,31,29,38,40,514117.125,3908069.75,2084.4049,0,Normal,3,0
172.4,0.001082,146,178,31,29,2,2,539741.25,658040.6875,2772.643321,0,Normal,3,0
172.5,0.019917,2438,19266,31,29,38,40,953557.25,7545313.0,3866.044066,0,Normal,3,0
172.6,2.492422,2302,34406,31,29,30,42,7144.857422,107805.1719,28.486347,0,Normal,3,0
172.7,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
172.8,0.034928,4550,72810,31,29,78,80,1028859.313,16468162.0,4494.960874,0,Normal,3,0
172.9,0.001053,130,162,31,29,2,2,493827.1563,615384.625,2849.002888,0,Normal,3,0
173.0,0.438549,598,354,254,252,10,8,9832.424805,5655.012207,38.764196,0,Normal,3,0
173.1,0.171032,2054,2478,31,29,22,24,91725.52344,111090.3281,263.108663,0,Normal,3,0
173.2,5e-06,168,0,254,0,2,0,134400000.0,0.0,200000.0051,1,Reconnaissance,3,0
173.3,0.00553,2054,2478,31,29,22,24,2836889.5,3435804.5,8137.431896,0,Normal,3,0
173.4,0.163109,2054,2478,31,29,22,24,96181.07813,116486.5156,275.889122,0,Normal,3,0
173.5,0.049866,2542,23508,31,29,40,42,397705.875,3681707.0,1624.353321,0,Normal,3,0
173.6,0.001072,146,178,31,29,2,2,544776.125,664179.125,2798.507427,0,Normal,3,0
173.7,4e-06,502,0,254,0,2,0,502000000.0,0.0,250000.0006,0,Normal,3,0
173.8,0.046841,4238,63516,31,29,72,74,713904.5,10701394.0,3095.578708,0,Normal,3,0
173.9,0.024923,3806,51808,31,29,64,66,1202744.375,16378124.0,5175.9418,0,Normal,3,0
174.0,0.300095,4152,2976,31,29,26,28,106446.2969,76509.10938,176.610745,0,Normal,3,0
174.1,0.223398,8928,320,31,29,14,6,296905.0625,9561.410156,85.05,0,Normal,3,0
174.2,8e-06,168,0,254,0,2,0,84000000.0,0.0,125000.0003,1,Reconnaissance,3,0
174.3,0.854625,838,1272,62,252,10,10,7067.427246,10718.15137,22.231973,0,Normal,3,0
174.4,5e-06,104,0,254,0,2,0,83200000.0,0.0,200000.0051,0,Normal,3,0
174.5,1.713814,8834,354,254,252,14,8,38291.20313,1447.064819,12.253372,0,Normal,3,0
174.6,43.291199,1698,1234,254,252,30,22,303.433502,217.688583,1.178069,0,Normal,3,0
174.7,0.380366,560,268,254,252,10,6,10600.31641,4711.251953,39.435702,0,Normal,3,0
174.8,0.7545,688,268,254,252,10,6,6573.890137,2375.083008,19.880716,0,Normal,3,0
174.9,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
175.0,1.322602,364,268,254,252,8,6,1929.529785,1354.904907,9.829109,1,Exploits,3,0
175.1,0.008309,3728,5474,31,29,32,24,3477674.75,5050908.5,6619.328302,0,Normal,3,0
175.2,3.613276,2406,304660,62,252,54,248,5229.603027,671815.8125,83.303905,1,Exploits,3,0
175.3,0.000951,146,178,31,29,2,2,614090.4375,748685.5625,3154.574054,0,Normal,3,0
175.4,0.017063,2542,23508,31,29,40,42,1162281.0,10759656.0,4747.11383,0,Normal,3,0
175.5,0.634998,564,354,254,252,10,8,6400.02002,3905.523926,26.771737,1,Reconnaissance,3,0
175.6,0.029674,2958,32642,31,29,48,50,781020.4375,8624385.0,3268.854981,0,Normal,3,0
175.7,1.387246,864,1420,62,252,10,10,4486.586914,7369.997559,13.696201,0,Normal,3,0
175.8,0.021661,3062,33044,31,29,50,50,1108351.375,11960297.0,4570.426043,0,Normal,3,0
175.9,3e-06,168,0,254,0,2,0,224000000.0,0.0,333333.3215,1,Reconnaissance,3,0
176.0,0.460277,534,268,254,252,10,6,8360.183594,3893.307861,32.589072,0,Normal,3,0
176.1,0.038919,3182,39076,31,29,52,54,641537.5,7883655.5,2697.91092,0,Normal,3,0
176.2,0.00132,146,178,31,29,2,2,442424.2188,539393.9375,2272.727205,0,Normal,3,0
176.3,0.004104,1470,1728,31,29,22,14,2736842.0,3128655.0,8528.265002,0,Normal,3,0
176.4,9.849121,11514,485110,31,29,198,388,9305.195312,393017.8125,59.396163,0,Normal,3,0
176.5,0.013723,1540,1644,31,29,16,18,841798.4375,905341.375,2404.722008,0,Normal,3,0
176.6,0.823991,918,268,254,252,10,6,8029.213867,2174.781006,18.204082,1,Reconnaissance,3,0
176.7,0.80742,534,354,254,252,10,8,4765.797363,3071.511719,21.054717,0,Normal,3,0
176.8,0.97789,564,354,254,252,10,8,4155.886719,2536.07251,17.384368,1,Reconnaissance,3,0
176.9,6e-06,1064,0,254,0,2,0,709333312.0,0.0,166666.6608,0,Normal,3,0
177.0,0.023536,2934,3742,31,29,52,54,978246.0625,1248470.375,4461.250774,0,Normal,3,0
177.1,0.464286,706,268,254,252,10,6,10958.7627,3859.689941,32.307672,0,Normal,3,0
177.2,0.004786,1470,1728,31,29,22,14,2346845.0,2682824.75,7312.996054,0,Normal,3,0
177.3,1.016041,1580,10168,31,29,12,18,11408.98828,75618.99219,28.542154,0,Normal,3,0
177.4,0.001084,130,162,31,29,2,2,479704.8125,597786.0,2767.527704,0,Normal,3,0
177.5,0.001128,146,178,31,29,2,2,517730.5,631205.6875,2659.574528,0,Normal,3,0
177.6,0.09615,4862,75600,31,29,84,86,399791.9688,6217035.5,1757.670245,0,Normal,3,0
177.7,0.048296,320,1862,31,29,6,8,44227.26563,270001.6563,269.173426,0,Normal,3,0
177.8,0.005247,568,312,31,29,4,4,649514.0,356775.2813,1334.095638,0,Normal,3,0
177.9,0.03895,3718,50036,31,29,62,62,751527.625,10111220.0,3157.89474,0,Normal,3,0
178.0,3e-06,460,0,254,0,2,0,613333312.0,0.0,333333.3215,0,Normal,3,0
178.1,0.021974,2558,23162,31,29,40,42,908346.25,8231910.5,3686.174701,0,Normal,3,0
178.2,1.5e-05,168,0,254,0,2,0,44800000.0,0.0,66666.66835,1,Reconnaissance,3,0
178.3,0.0239,3598,48710,31,29,60,62,1184602.5,16041841.0,5062.761426,0,Normal,3,0
178.4,0.192205,978,86,62,252,6,2,33922.11328,1789.755737,36.419449,0,Normal,3,0
178.5,30.693087,1280,0,254,0,20,0,316.944336,0.0,0.619032,1,Reconnaissance,3,0
178.6,1.052444,1684,10168,31,29,14,18,11888.51856,73003.41406,29.455249,0,Normal,3,0
178.7,1.305764,780,354,254,252,10,8,4300.930664,1899.27124,13.019198,1,Reconnaissance,3,0
178.8,0.056844,4862,75600,31,29,84,86,676236.75,10515938.0,2973.049058,0,Normal,3,0
178.9,0.003403,130,162,31,29,2,2,152806.3438,190420.2188,881.575063,0,Normal,3,0
179.0,0.002934,320,1888,31,29,6,8,728016.375,4504431.0,4430.811196,0,Normal,3,0
179.1,0.498184,534,268,254,252,10,6,7724.053711,3597.064453,30.109357,0,Normal,3,0
179.2,0.088083,2054,2478,31,29,22,24,178104.75,215705.6406,510.881788,0,Normal,3,0
179.3,0.001176,146,178,31,29,2,2,496598.6563,605442.1875,2551.020428,0,Normal,3,0
179.4,6e-06,2004,0,254,0,2,0,1336000000.0,0.0,166666.6608,0,Normal,3,0
179.5,1.100643,534,354,254,252,10,8,3496.137939,2253.228271,15.445516,0,Normal,3,0
179.6,0.001114,132,164,31,29,2,2,473967.6875,588868.9375,2692.998243,0,Normal,3,0
179.7,1.5e-05,168,0,254,0,2,0,44800000.0,0.0,66666.66835,1,Reconnaissance,3,0
179.8,0.776494,1612,3588,254,252,12,12,15227.41895,33885.64453,29.620318,1,Exploits,3,0
179.9,0.339873,844,1302,62,252,10,8,17889.03516,26833.55273,50.018685,1,Exploits,3,0
180.0,9e-06,200,0,254,0,2,0,88888888.0,0.0,111111.1072,1,Reconnaissance,3,0
180.1,0.042298,2438,19266,31,29,38,40,449004.6875,3552886.75,1820.417028,0,Normal,3,0
180.2,0.585546,846,1394,62,252,10,8,10410.7959,16668.20313,29.032731,0,Normal,3,0
180.3,0.055952,3614,50036,31,29,60,62,508149.8438,7038747.5,2162.567863,0,Normal,3,0
180.4,0.1318,3728,5474,31,29,32,24,219241.2813,318421.875,417.298951,0,Normal,3,0
180.5,0.033219,7820,15306,31,29,122,126,1867846.75,3656943.5,7435.504122,0,Normal,3,0
180.6,8e-06,90,0,254,0,2,0,45000000.0,0.0,125000.0003,0,Normal,3,0
180.7,0.04288,2438,19266,31,29,38,40,442910.4688,3504664.25,1795.70901,0,Normal,3,0
180.8,0.379371,4456,3080,31,29,28,30,90613.14844,62798.6875,150.248706,0,Normal,3,0
180.9,1.093851,1684,10168,31,29,14,18,11438.48731,70239.91406,28.340241,0,Normal,3,0
181.0,0.054891,4222,64070,31,29,72,74,606875.4375,9211710.0,2641.598736,0,Normal,3,0
181.1,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
181.2,1.319635,916,354,254,252,10,8,5001.382812,1879.307495,12.88235,1,Reconnaissance,3,0
181.3,0.028902,3598,48710,31,29,60,62,979586.1875,13265518.0,4186.56151,0,Normal,3,0
181.4,0.00418,1032,824,31,29,8,10,1728229.625,1420095.625,4066.985487,0,Normal,3,0
181.5,1.1e-05,2236,0,254,0,2,0,813090880.0,0.0,90909.0902,0,Normal,3,0
181.6,2.3494,564,354,254,252,10,8,1729.803345,1055.588623,7.23589,1,Reconnaissance,3,0
181.7,0.001037,130,162,31,29,2,2,501446.5,624879.5,2892.960519,0,Normal,3,0
181.8,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
181.9,0.306766,7814,16912,31,29,122,126,202108.4375,437545.2188,805.173967,0,Normal,3,0
182.0,0.012954,1540,1644,31,29,16,18,891770.875,959085.9375,2547.475608,0,Normal,3,0
182.1,1.390232,364,3754,62,252,8,10,1835.664917,19444.23633,12.228175,1,Exploits,3,0
182.2,0.001062,146,178,31,29,2,2,549905.8125,670433.125,2824.858614,0,Normal,3,0
182.3,0.553891,792,354,254,252,10,8,10298.05469,4477.415039,30.691959,1,Exploits,3,0
182.4,0.579675,978,86,62,252,6,2,11247.68164,593.435974,12.075732,0,Normal,3,0
182.5,0.45031,27668,642,254,252,32,12,476187.5313,10463.90332,95.489775,0,Normal,3,0
182.6,1.537951,1680,682,254,252,14,12,8114.692871,3256.280518,16.255394,0,Normal,3,0
182.7,3e-06,104,0,254,0,2,0,138666656.0,0.0,333333.3215,0,Normal,3,0
182.8,0.040763,3614,50036,31,29,60,62,697495.3125,9661507.0,2968.37832,0,Normal,3,0
182.9,0.14506,2054,2478,31,29,22,24,108148.3516,130980.2813,310.216456,0,Normal,3,0
183.0,0.401905,630,354,254,252,10,8,11286.24902,6170.612305,42.298553,0,Normal,3,0
183.1,0.037087,544,304,31,29,4,4,88009.27344,49181.65234,188.745378,0,Normal,3,0
183.2,0.03148,7820,15306,31,29,122,126,1971029.25,3858958.25,7846.251732,0,Normal,3,0
183.3,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
183.4,0.000995,146,178,31,29,2,2,586934.6875,715577.875,3015.075348,0,Normal,3,0
183.5,0.223335,8928,320,31,29,14,6,296988.8438,9564.107422,85.073993,0,Normal,3,0
183.6,0.000947,130,162,31,29,2,2,549102.4375,684266.125,3167.89865,0,Normal,3,0
183.7,0.063609,3598,48918,31,29,60,62,445094.2813,6053106.0,1902.24664,0,Normal,3,0
183.8,0.423862,3728,5474,31,29,32,24,68173.13281,99013.35938,129.759211,0,Normal,3,0
183.9,0.41559,37808,3484,31,29,54,44,714319.4375,65545.36719,233.40312,0,Normal,3,0
184.0,0.004414,1470,1728,31,29,22,14,2544630.75,2908926.0,7929.315665,0,Normal,3,0
184.1,0.382509,4536,3080,31,29,28,30,91480.20313,62283.50391,149.016104,0,Normal,3,0
184.2,0.222325,134,166,62,252,2,2,2410.88501,2986.618652,13.493759,1,Exploits,3,0
184.3,0.763988,608,646,254,252,10,10,5738.310059,6094.336426,24.8695,0,Normal,3,0
184.4,1.357027,534,268,254,252,10,6,2835.610352,1320.533691,11.053575,0,Normal,3,0
184.5,0.223521,8928,320,31,29,14,6,296741.6875,9556.149414,85.003201,0,Normal,3,0
184.6,8e-06,200,0,254,0,2,0,100000000.0,0.0,125000.0003,1,Exploits,3,0
184.7,4e-06,168,0,254,0,2,0,168000000.0,0.0,250000.0006,1,Reconnaissance,3,0
184.8,1.715046,700,682,254,252,14,12,3031.988525,2920.03833,14.576868,0,Normal,3,0
184.9,0.660352,4616,3080,31,29,28,30,53934.87109,36077.73047,86.317601,0,Normal,3,0
185.0,1.409917,1684,10168,31,29,14,18,8874.28125,54493.98828,21.98711,0,Normal,3,0
185.1,1.429877,564,354,254,252,10,8,2842.202393,1734.414917,11.889134,1,Reconnaissance,3,0
185.2,0.044137,2958,33044,31,29,48,50,525092.3125,5869723.5,2197.702556,0,Normal,3,0
185.3,0.244468,8928,320,31,29,14,6,271315.6563,8737.339844,77.719782,0,Normal,3,0
185.4,2e-06,168,0,254,0,2,0,336000000.0,0.0,500000.0013,1,Reconnaissance,3,0
185.5,0.018378,1540,1644,31,29,16,18,628577.625,676025.6875,1795.625135,0,Normal,3,0
185.6,0.04984,2558,23162,31,29,40,42,400481.5313,3629374.0,1625.200657,0,Normal,3,0
185.7,5e-06,168,0,254,0,2,0,134400000.0,0.0,200000.0051,1,Reconnaissance,3,0
185.8,1.1e-05,1064,0,254,0,2,0,386909088.0,0.0,90909.0902,0,Normal,3,0
185.9,0.288337,986,86,62,252,6,2,22806.64648,1193.048462,24.277149,0,Normal,3,0
186.0,0.001052,146,178,31,29,2,2,555133.0625,676806.125,2851.711087,0,Normal,3,0
186.1,0.010857,2230,13500,31,29,34,36,1595284.125,9671180.0,6355.346772,0,Normal,3,0
186.2,1.002905,978,86,62,252,6,2,6501.114258,343.003571,6.979724,0,Normal,3,0
186.3,0.137851,1470,1728,31,29,22,14,81479.28125,93144.04688,253.897324,0,Normal,3,0
186.4,1.369859,1684,10168,31,29,14,18,9133.787109,56087.52344,22.630067,0,Normal,3,0
186.5,1.235899,1684,10168,31,29,14,18,10123.80469,62166.89453,25.082956,0,Normal,3,0
186.6,0.953141,854,678,254,252,14,12,6655.888672,5220.633789,26.229069,0,Normal,3,0
186.7,0.001117,146,178,31,29,2,2,522829.0,637421.6875,2685.765426,0,Normal,3,0
186.8,0.002084,536,304,31,29,4,4,1543186.125,875239.9375,3358.925086,0,Normal,3,0
186.9,0.63025,564,354,254,252,10,8,6448.234863,3934.946533,26.973424,1,Reconnaissance,3,0
187.0,0.036092,37938,3380,31,29,54,42,8253574.5,731464.0625,2632.162382,0,Normal,3,0
187.1,1.036607,564,354,254,252,10,8,3920.482666,2392.420654,16.399657,1,Reconnaissance,3,0
187.2,0.20042,4168,2768,31,29,22,24,158826.4531,105897.6094,224.528482,0,Normal,3,0
187.3,0.046384,320,1826,31,29,6,8,46050.36328,275612.2813,280.269063,0,Normal,3,0
187.4,0.084767,4966,75600,31,29,86,86,463293.5,7051895.5,2017.294492,0,Normal,3,0
187.5,0.223813,424,8824,31,29,8,12,13261.07031,289134.25,84.892299,0,Normal,3,0
187.6,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
187.7,0.001006,146,178,31,29,2,2,580516.9375,707753.5,2982.107425,0,Normal,3,0
187.8,1.459935,1786,2340,31,29,32,34,9485.354492,12449.87012,44.522532,0,Normal,3,0
187.9,1.627951,2516,354,254,252,10,8,11130.55566,1523.387329,10.442575,0,Normal,3,0
188.0,0.528772,818,1052,62,252,10,8,11150.36328,13934.17188,32.149963,0,Normal,3,0
188.1,0.690559,774,1670,62,252,10,10,8074.617676,17411.98047,27.51394,1,Exploits,3,0
188.2,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
188.3,0.001042,130,162,31,29,2,2,499040.3125,621881.0,2879.078645,0,Normal,3,0
188.4,9e-06,200,0,254,0,2,0,88888888.0,0.0,111111.1072,1,Exploits,3,0
188.5,0.522428,35002,354,254,252,34,8,520232.4688,4747.065918,78.479718,0,Normal,3,0
188.6,0.429807,320,1882,31,29,6,8,4969.672363,30655.61914,30.246133,0,Normal,3,0
188.7,1.99882,9504,12298,31,29,108,114,37686.23438,48792.78906,110.565236,0,Normal,3,0
188.8,0.00103,130,162,31,29,2,2,504854.3438,629126.1875,2912.621237,0,Normal,3,0
188.9,9.000858,17434,1087890,31,29,326,746,15448.30469,965625.25,118.988652,0,Normal,3,0
189.0,7.382105,1080,802,254,252,14,10,1086.952881,782.432678,3.115643,0,Normal,3,0
189.1,3e-06,200,0,254,0,2,0,266666656.0,0.0,333333.3215,1,Exploits,3,0
189.2,8e-06,168,0,254,0,2,0,84000000.0,0.0,125000.0003,1,Reconnaissance,3,0
189.3,0.73195,626,354,254,252,10,8,6164.355469,3388.209717,23.225631,0,Normal,3,0
189.4,0.683119,568,312,31,29,4,4,4988.881836,2740.371826,10.247117,0,Normal,3,0
189.5,2.997543,564,354,254,252,10,8,1355.776978,827.344238,5.671311,1,Reconnaissance,3,0
189.6,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
189.7,0.051998,3718,50036,31,29,62,62,562944.75,7573983.5,2365.475568,0,Normal,3,0
189.8,0.005133,1064,2260,31,29,12,12,1521137.625,3229300.5,4480.810265,0,Normal,3,0
189.9,0.06407,2054,2478,31,29,22,24,244857.1875,296550.6563,702.356784,0,Normal,3,0
190.0,0.001712,528,304,31,29,4,4,1850467.25,1065420.5,4088.785053,0,Normal,3,0
190.1,1.007505,1684,10168,31,29,14,18,12418.7959,76259.66406,30.769076,0,Normal,3,0
190.2,0.672183,36848,440,254,252,34,10,425657.9063,4713.002441,63.970677,1,Exploits,3,0
190.3,0.049922,2302,34406,31,29,30,42,356716.4688,5382316.5,1422.218644,0,Normal,3,0
190.4,0.174561,608,268,254,252,10,6,25114.43164,10265.75293,85.92985,1,Exploits,3,0
190.5,0.621469,1088,0,254,0,4,0,10504.14356,0.0,4.827272,1,Exploits,3,0
190.6,0.001091,146,178,31,29,2,2,535288.6875,652612.25,2749.770747,0,Normal,3,0
190.7,0.86871,4480,3080,31,29,28,30,39783.12891,27424.57227,65.614533,0,Normal,3,0
190.8,0.857421,6098,556,254,252,18,10,53742.5625,4674.483398,31.489782,0,Normal,3,0
190.9,1.021919,1684,10168,31,29,14,18,12243.63184,75184.03906,30.335085,0,Normal,3,0
191.0,0.134796,1540,1644,31,29,16,18,85699.875,92168.91406,244.814398,0,Normal,3,0
191.1,0.00109,132,164,31,29,2,2,484403.6563,601834.8125,2752.293491,0,Normal,3,0
191.2,0.00796,3728,5474,31,29,32,24,3630150.75,5272362.0,6909.547673,0,Normal,3,0
191.3,0.364366,878,268,254,252,10,6,17367.15234,4918.131836,41.167398,1,Reconnaissance,3,0
191.4,3e-06,206,0,254,0,2,0,274666656.0,0.0,333333.3215,0,Normal,3,0
191.5,0.001012,146,178,31,29,2,2,577075.0625,703557.3125,2964.426812,0,Normal,3,0
191.6,0.029071,2054,2478,31,29,22,24,539644.3125,653572.3125,1547.934396,0,Normal,3,0
191.7,1.17675,1684,10168,31,29,14,18,10632.67481,65291.69531,26.343745,0,Normal,3,0
191.8,0.544315,568,320,31,29,4,4,6261.080566,3527.369385,12.860201,0,Normal,3,0
191.9,0.644361,534,268,254,252,10,6,5971.807617,2781.049561,23.278876,0,Normal,3,0
192.0,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
192.1,1.070599,814,354,254,252,10,8,5477.307617,2316.460205,15.878962,1,Reconnaissance,3,0
192.2,1.169127,38152,526,254,252,36,12,253816.7344,3305.030273,40.200937,1,Exploits,3,0
192.3,17.363188,208,0,254,0,4,0,71.876205,0.0,0.172779,0,Normal,3,0
192.4,0.627699,564,354,254,252,10,8,6474.44043,3950.938232,27.083044,1,Reconnaissance,3,0
192.5,1.006831,1580,10168,31,29,12,18,11513.35156,76310.71875,28.803244,0,Normal,3,0
192.6,0.044479,2542,19266,31,29,40,40,445873.3125,3378673.0,1776.119015,0,Normal,3,0
192.7,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
192.8,0.001037,146,178,31,29,2,2,563163.0,686595.9375,2892.960519,0,Normal,3,0
192.9,0.216714,758,268,254,252,10,6,25212.95313,8268.962891,69.21565,1,Reconnaissance,3,0
193.0,3e-06,1064,0,254,0,2,0,1418666624.0,0.0,333333.3215,0,Normal,3,0
193.1,0.006009,3728,5474,31,29,32,24,4808787.0,6984190.5,9152.937432,0,Normal,3,0
193.2,0.001089,146,178,31,29,2,2,536271.8125,653810.8125,2754.820869,0,Normal,3,0
193.3,1.648431,2576,78236,62,252,24,64,11982.30371,373756.625,52.777461,1,Exploits,3,0
193.4,0.180892,3952,2768,31,29,22,24,166861.9844,117329.6719,248.767213,0,Normal,3,0
193.5,0.707822,534,354,254,252,10,8,5436.39502,3503.705566,24.017337,0,Normal,3,0
193.6,0.9305,2180,556,254,252,16,10,17573.34766,4307.361816,26.867276,0,Normal,3,0
193.7,0.006986,1470,1728,31,29,22,14,1607787.0,1837961.625,5010.019962,0,Normal,3,0
193.8,0.004448,568,304,31,29,4,4,766187.0625,410071.9688,1573.741051,0,Normal,3,0
193.9,0.96437,546,354,254,252,10,8,4081.420898,2571.626953,17.628089,0,Normal,3,0
194.0,0.222464,424,8824,31,29,8,12,13341.48438,290887.5313,85.407079,0,Normal,3,0
194.1,1.791613,67943,698,254,252,58,16,298153.6875,2924.73877,40.745407,0,Normal,3,0
194.2,0.223883,37808,3380,31,29,54,42,1325978.25,117918.7344,424.328773,0,Normal,3,0
194.3,0.037977,3614,50036,31,29,60,62,748663.6875,10370277.0,3186.139077,0,Normal,3,0
194.4,0.930781,844,1188,62,252,10,10,6532.148926,9196.578125,20.412965,0,Normal,3,0
194.5,5e-06,200,0,254,0,2,0,160000000.0,0.0,200000.0051,1,Exploits,3,0
194.6,0.151377,320,1826,31,29,6,8,14110.46484,84451.39844,85.8783,0,Normal,3,0
194.7,0.190291,4862,75600,31,29,84,86,202006.3906,3141336.0,888.113457,0,Normal,3,0
194.8,3e-06,200,0,254,0,2,0,266666656.0,0.0,333333.3215,1,Exploits,3,0
194.9,0.002725,320,1946,31,29,6,8,783853.1875,4999633.0,4770.642154,0,Normal,3,0
195.0,0.147132,568,312,31,29,4,4,23162.875,12723.26953,47.576328,0,Normal,3,0
195.1,0.025915,3598,48710,31,29,60,62,1092494.625,14794520.0,4669.110448,0,Normal,3,0
195.2,8e-06,90,0,254,0,2,0,45000000.0,0.0,125000.0003,0,Normal,3,0
195.3,1.207703,1684,10168,31,29,14,18,10360.16309,63618.28906,25.668563,0,Normal,3,0
195.4,0.987082,364,680,62,252,8,8,2585.398193,4822.294434,15.196306,1,Exploits,3,0
195.5,1.018951,1684,10168,31,29,14,18,12279.29395,75403.03125,30.423444,0,Normal,3,0
195.6,9e-06,168,0,254,0,2,0,74666664.0,0.0,111111.1072,1,Reconnaissance,3,0
195.7,0.570702,8928,320,31,29,14,6,116221.7734,3742.758789,33.29233,0,Normal,3,0
195.8,0.191914,152,82,254,60,2,2,3168.085693,1709.098755,15.632001,1,Exploits,3,0
195.9,7e-06,104,0,254,0,2,0,59428572.0,0.0,142857.1409,0,Normal,3,0
196.0,0.004807,1470,1728,31,29,22,14,2336592.5,2671104.5,7281.048398,0,Normal,3,0
196.1,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
196.2,0.052865,4014,59460,31,29,68,70,598505.625,8869536.0,2591.506738,0,Normal,3,0
196.3,0.001011,146,178,31,29,2,2,577645.875,704253.1875,2967.359007,0,Normal,3,0
196.4,0.0,46,0,0,0,1,0,0.0,0.0,0.0,0,Normal,3,0
196.5,0.026923,3614,50036,31,29,60,62,1056048.75,14628087.0,4494.29842,0,Normal,3,0
196.6,0.018061,1540,1644,31,29,16,18,639610.1875,687891.0,1827.141268,0,Normal,3,0
196.7,5.51273,17850,1087890,31,29,334,746,25826.76758,1576615.5,195.728791,0,Normal,3,0
196.8,0.842565,1660,354,254,252,10,8,14185.25586,2943.393066,20.176485,1,Exploits,3,0
196.9,0.001021,132,164,31,29,2,2,517140.0625,642507.375,2938.295862,0,Normal,3,0
197.0,0.417266,534,268,254,252,10,6,9221.93457,4294.622559,35.948291,0,Normal,3,0
197.1,9e-06,86,0,254,0,2,0,38222220.0,0.0,111111.1072,1,Reconnaissance,3,0
197.2,1.1488,7814,14990,31,29,122,126,53969.35938,103565.4609,215.006961,0,Normal,3,0
197.3,0.032329,7816,15092,31,29,122,126,1918277.625,3705156.25,7640.199076,0,Normal,3,0
197.4,0.017866,1540,1644,31,29,16,18,646591.25,695399.0625,1847.083791,0,Normal,3,0
197.5,2e-06,168,0,254,0,2,0,336000000.0,0.0,500000.0013,1,Reconnaissance,3,0
197.6,1.598022,68216,1026,254,252,64,20,336170.5938,4881.03418,51.93921,0,Normal,3,0
197.7,9e-06,104,0,254,0,2,0,46222220.0,0.0,111111.1072,0,Normal,3,0
197.8,0.960332,3652,114238,31,29,54,106,29864.67188,942682.375,165.567745,0,Normal,3,0
197.9,0.020152,2542,23508,31,29,40,42,984120.625,9110361.0,4019.452022,0,Normal,3,0
198.0,4e-06,78,0,254,0,2,0,78000000.0,0.0,250000.0006,0,Normal,3,0
198.1,0.013673,1540,1644,31,29,16,18,844876.75,908652.0625,2413.515681,0,Normal,3,0
198.2,59.999947,92,0,0,0,2,0,6.133339,0.0,0.016667,0,Normal,3,0
198.3,1.025994,1684,10168,31,29,14,18,12195.00391,74885.42969,30.214603,0,Normal,3,0
